Address,Property Type,Bedrooms,Main Image URL,Detail URL,Display Price,Date Sold
"Flat 14, Merchants Lodge, 6, Westbury Road, London, Greater London E17 6RQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21943156?s=b349a2fda71b97f088c3e3ee24304aefaf7650ea61dc6a586898a7b1b7e60aae,"£370,000",26 May 2022
"Flat 14, Merchants Lodge, 6, Westbury Road, London, Greater London E17 6RQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21943156?s=b349a2fda71b97f088c3e3ee24304aefaf7650ea61dc6a586898a7b1b7e60aae,"£313,000",21 Dec 2015
"Flat 14, Merchants Lodge, 6, Westbury Road, London, Greater London E17 6RQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21943156?s=b349a2fda71b97f088c3e3ee24304aefaf7650ea61dc6a586898a7b1b7e60aae,"£115,000",9 Oct 2001
"Flat 14, Merchants Lodge, 6, Westbury Road, London, Greater London E17 6RQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21943156?s=b349a2fda71b97f088c3e3ee24304aefaf7650ea61dc6a586898a7b1b7e60aae,"£52,995",1 Oct 1996
"40, Brentmead Gardens, London, Greater London NW10 7DS",TERRACED,4,https://media.rightmove.co.uk/dir/22k/21578/156118643/21578_3288_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-156118643-22050733?s=5e8fea12276f488bbf208a8407ed80b56fa3252f7ce2cbaf9013310d11758b88,"£720,000",25 Nov 2024
"40, Brentmead Gardens, London, Greater London NW10 7DS",TERRACED,4,https://media.rightmove.co.uk/dir/22k/21578/156118643/21578_3288_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-156118643-22050733?s=5e8fea12276f488bbf208a8407ed80b56fa3252f7ce2cbaf9013310d11758b88,"£620,000",12 Dec 2017
"Flat 7, The Lintons, 26, Dollis Avenue, London, Greater London N3 1TW",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22022281?s=43e3db34e7822687636676d4b49b8aae2a8bebe0372f4238760d4f305d1ac566,"£635,000",25 Nov 2024
"Flat 7, The Lintons, 26, Dollis Avenue, London, Greater London N3 1TW",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22022281?s=43e3db34e7822687636676d4b49b8aae2a8bebe0372f4238760d4f305d1ac566,"£350,000",4 Jul 2003
"Flat 7, The Lintons, 26, Dollis Avenue, London, Greater London N3 1TW",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22022281?s=43e3db34e7822687636676d4b49b8aae2a8bebe0372f4238760d4f305d1ac566,"£150,000",10 Jun 1996
"Flat 23, 1, Battersea Square, London, Greater London SW11 3RZ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22130899?s=9e255c9b455a95b84cdba808b60a6bbf60c3c668b3420ed538f3b3d3f8915830,"£655,000",25 Nov 2024
"Flat 23, 1, Battersea Square, London, Greater London SW11 3RZ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22130899?s=9e255c9b455a95b84cdba808b60a6bbf60c3c668b3420ed538f3b3d3f8915830,"£560,000",19 Apr 2013
"Flat 23, 1, Battersea Square, London, Greater London SW11 3RZ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22130899?s=9e255c9b455a95b84cdba808b60a6bbf60c3c668b3420ed538f3b3d3f8915830,"£455,000",27 Apr 2007
"Flat 203, Munyard House, 2, Latimer Square, London, Greater London SE10 0NP",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22099516?s=d61dd746eb9e8d04ddeaa1e101db28dce20caac859fbd82fc7b6b78a7b983891,"£400,000",25 Nov 2024
"Flat 203, Munyard House, 2, Latimer Square, London, Greater London SE10 0NP",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22099516?s=d61dd746eb9e8d04ddeaa1e101db28dce20caac859fbd82fc7b6b78a7b983891,"£400,000",26 Sep 2019
"81, Swanton Gardens, London, Greater London SW19 6BL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22133749?s=5263e47277f447843b26d3a397ff0ab8affa984d01cf737a7db64ba021079bb2,"£300,000",25 Nov 2024
"81, Swanton Gardens, London, Greater London SW19 6BL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22133749?s=5263e47277f447843b26d3a397ff0ab8affa984d01cf737a7db64ba021079bb2,"£170,000",8 Aug 2003
"437, Baker Street, Enfield, Greater London EN1 3QY",TERRACED,3,https://media.rightmove.co.uk/dir/6k/5921/152994710/5921_HKE240185_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-152994710-21945649?s=74f6ea9e70405660b034c0e159967547df55f7cf24e6a2bbedfcb9ec15fdf281,"£440,000",25 Nov 2024
"437, Baker Street, Enfield, Greater London EN1 3QY",TERRACED,3,https://media.rightmove.co.uk/dir/6k/5921/152994710/5921_HKE240185_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-152994710-21945649?s=74f6ea9e70405660b034c0e159967547df55f7cf24e6a2bbedfcb9ec15fdf281,"£108,000",30 May 1997
"Flat B, 123, Waldegrave Road, Teddington, Greater London TW11 8LL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22153738?s=22bcc9f56b796bcef601b5f02085b9953479fe3079b51815ab8b5f5f203c99bf,"£428,000",25 Nov 2024
"Flat B, 123, Waldegrave Road, Teddington, Greater London TW11 8LL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22153738?s=22bcc9f56b796bcef601b5f02085b9953479fe3079b51815ab8b5f5f203c99bf,"£370,000",27 Mar 2019
"Flat B, 123, Waldegrave Road, Teddington, Greater London TW11 8LL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22153738?s=22bcc9f56b796bcef601b5f02085b9953479fe3079b51815ab8b5f5f203c99bf,"£327,000",14 Aug 2014
"Flat B, 123, Waldegrave Road, Teddington, Greater London TW11 8LL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22153738?s=22bcc9f56b796bcef601b5f02085b9953479fe3079b51815ab8b5f5f203c99bf,"£177,000",10 Jan 2003
"Flat B, 123, Waldegrave Road, Teddington, Greater London TW11 8LL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22153738?s=22bcc9f56b796bcef601b5f02085b9953479fe3079b51815ab8b5f5f203c99bf,"£250,000",14 Jan 1997
"6a, Warbeck Road, London, Greater London W12 8NT",FLAT,1,https://media.rightmove.co.uk/dir/81k/80881/65935244/80881_b44a8f32-3eb1-4d23-abbb-21bb9d3055c6_IMG_14_0000_max_135x100.jpg,https://www.rightmove.co.uk/house-prices/details/england-65935244-22157269?s=c078e2795c9726de90571cdc93f0c2dba5ce5b02d8289f2d72484524e8a6f24f,"£510,000",25 Nov 2024
