Address,Property Type,Bedrooms,Main Image URL,Detail URL,Display Price,Date Sold
"Flat 206, Bankside Lofts, 65, Hopton Street, London, Greater London SE1 9JL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19990561?s=9dff97bb404dfb0c6b2143a5c8ab66f1357847cda460cb249d6c2e2febfa81c4,"£225,000",22 Sep 1997
"Flat 16, Tait House, Greet Street, London, Greater London SE1 8NA",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630613?s=cec8a5159590d0b1522c62cd092e1292c3b4384d88d4040d03901bcb162c37c9,"£480,000",27 Jun 2023
"22, Oxford Drive, London, Greater London SE1 2FB",FLAT,2,https://media.rightmove.co.uk/dir/12k/11488/119516477/11488_0462_FJL046201078_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-119516477-18873511?s=3c4813579eb8135ba56dc9b7b0af91c904b5223624dc78227c2816395fc8d6dc,"£164,000",26 Jun 2023
"22, Oxford Drive, London, Greater London SE1 2FB",FLAT,2,https://media.rightmove.co.uk/dir/12k/11488/119516477/11488_0462_FJL046201078_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-119516477-18873511?s=3c4813579eb8135ba56dc9b7b0af91c904b5223624dc78227c2816395fc8d6dc,"£330,000",14 Sep 2006
"22, Oxford Drive, London, Greater London SE1 2FB",FLAT,2,https://media.rightmove.co.uk/dir/12k/11488/119516477/11488_0462_FJL046201078_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-119516477-18873511?s=3c4813579eb8135ba56dc9b7b0af91c904b5223624dc78227c2816395fc8d6dc,"£224,999",5 Apr 2001
"Flat 64, Gallery Lofts, 69, Hopton Street, London, Greater London SE1 9LF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18873751?s=9cdd820e7ba7e34d9f088f338f7c90165ff85e19373cd6aeba05900a9b8ac839,"£1,365,000",26 Jun 2023
"Flat 64, Gallery Lofts, 69, Hopton Street, London, Greater London SE1 9LF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18873751?s=9cdd820e7ba7e34d9f088f338f7c90165ff85e19373cd6aeba05900a9b8ac839,"£1,285,000",13 Aug 2013
"Flat 64, Gallery Lofts, 69, Hopton Street, London, Greater London SE1 9LF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18873751?s=9cdd820e7ba7e34d9f088f338f7c90165ff85e19373cd6aeba05900a9b8ac839,"£365,000",3 Sep 1998
"Flat 65, 5, Chicheley Street, London, Greater London SE1 7PN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291600?s=bd5664eb50bb53fe70cc54870471b0dfb1644c32947718201faf860222dc0b7f,"£647,000",26 Jun 2023
"Flat 65, 5, Chicheley Street, London, Greater London SE1 7PN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291600?s=bd5664eb50bb53fe70cc54870471b0dfb1644c32947718201faf860222dc0b7f,"£167,500",10 Apr 1996
"Apartment 1105, Western Building, 3, Triptych Place, London, Greater London SE1 9FL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21508252?s=35871ae999f6b1c80b8a9fd252f5e7dd8daee9af0dff33a0c750a6bcb8b222c9,"£2,875,000",23 Jun 2023
"Flat 206, 118, Southwark Bridge Road, London, Greater London SE1 0BQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630406?s=15b2f1fcb00742063e3ddb1f3c3a99b186f24d8d8c140d071df85e5c0ebc2028,"£475,000",23 Jun 2023
"Flat 206, 118, Southwark Bridge Road, London, Greater London SE1 0BQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630406?s=15b2f1fcb00742063e3ddb1f3c3a99b186f24d8d8c140d071df85e5c0ebc2028,"£525,000",25 May 2016
"Flat 206, 118, Southwark Bridge Road, London, Greater London SE1 0BQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630406?s=15b2f1fcb00742063e3ddb1f3c3a99b186f24d8d8c140d071df85e5c0ebc2028,"£250,000",8 Dec 2006
"Flat 42, 5, Brigade Mews, London, Greater London SE1 0GH",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21245227?s=b339e033def111fa9637f414520cd87a5933b649c0459d3e904fc83729280b13,"£785,000",23 Jun 2023
"78, Rockingham Street, London, Greater London SE1 6PG",FLAT,3,https://media.rightmove.co.uk/dir/41k/40512/130572617/40512_32042230_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-130572617-19551658?s=73f31cae886dcba003cf08c6025562f3b486b84c26adda172eb4eb5ee7efeb2a,"£421,000",22 Jun 2023
"78, Rockingham Street, London, Greater London SE1 6PG",FLAT,3,https://media.rightmove.co.uk/dir/41k/40512/130572617/40512_32042230_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-130572617-19551658?s=73f31cae886dcba003cf08c6025562f3b486b84c26adda172eb4eb5ee7efeb2a,"£216,000",9 Sep 2005
"Flat 2, 41, Great Guildford Street, London, Greater London SE1 0ES",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630412?s=7d88d98f8b7e9a40928ef22eaa84e22de4fd1f86e079fb2a245ae035749c7a96,"£1,300,000",22 Jun 2023
"Apartment 1501, Western Building, 3, Triptych Place, London, Greater London SE1 9FL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21508249?s=327997096325e3f251ec026d60f3c1c98a0e3731536c692a727c314dcd9c5207,"£3,675,000",21 Jun 2023
"Flat 11, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507922?s=77e4a06d825a0c629a590ea10ce8aab3574a8ef55241ec75088789cce35476c4,"£907,200",21 Jun 2023
"Flat 13, 37, Tanner Street, London, Greater London SE1 3LF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630466?s=f38f823f8f9c7eb6e26dbd8f26814030d4e88e08c8b14368cf8603ce3fc64acd,"£500,000",21 Jun 2023
"Flat 13, 37, Tanner Street, London, Greater London SE1 3LF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630466?s=f38f823f8f9c7eb6e26dbd8f26814030d4e88e08c8b14368cf8603ce3fc64acd,"£585,000",24 Jul 2014
"Flat 12, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21245245?s=ae9c4a96c45fa6ac07e8f1a4c1bbbe00a8b3737886f0340cdd636961770a2470,"£755,000",21 Jun 2023
"64, Decima Street, London, Greater London SE1 4QQ",FLAT,2,https://media.rightmove.co.uk/dir/41k/40512/132285074/40512_32167056_IMG_08_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-132285074-18630475?s=55d8717ddfe2ad0a6877b324283b1ad5defd9567090be2aeba86865427e777bd,"£470,000",19 Jun 2023
"64, Decima Street, London, Greater London SE1 4QQ",FLAT,2,https://media.rightmove.co.uk/dir/41k/40512/132285074/40512_32167056_IMG_08_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-132285074-18630475?s=55d8717ddfe2ad0a6877b324283b1ad5defd9567090be2aeba86865427e777bd,"£413,000",13 Oct 2017
"64, Decima Street, London, Greater London SE1 4QQ",FLAT,2,https://media.rightmove.co.uk/dir/41k/40512/132285074/40512_32167056_IMG_08_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-132285074-18630475?s=55d8717ddfe2ad0a6877b324283b1ad5defd9567090be2aeba86865427e777bd,"£245,000",10 Dec 2009
"64, Decima Street, London, Greater London SE1 4QQ",FLAT,2,https://media.rightmove.co.uk/dir/41k/40512/132285074/40512_32167056_IMG_08_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-132285074-18630475?s=55d8717ddfe2ad0a6877b324283b1ad5defd9567090be2aeba86865427e777bd,"£215,000",18 Dec 2006
"Flat 57, Walpole House, 126, Westminster Bridge Road, London, Greater London SE1 7UN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630604?s=cb5efd59e4105bcab99d96c922701d3e61626f7f0f4fa5a30fd30aef1e5bbe67,"£850,000",19 Jun 2023
"Flat 57, Walpole House, 126, Westminster Bridge Road, London, Greater London SE1 7UN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630604?s=cb5efd59e4105bcab99d96c922701d3e61626f7f0f4fa5a30fd30aef1e5bbe67,"£875,000",21 Mar 2013
"Flat 57, Walpole House, 126, Westminster Bridge Road, London, Greater London SE1 7UN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630604?s=cb5efd59e4105bcab99d96c922701d3e61626f7f0f4fa5a30fd30aef1e5bbe67,"£480,000",6 Jun 2005
"Flat 57, Walpole House, 126, Westminster Bridge Road, London, Greater London SE1 7UN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630604?s=cb5efd59e4105bcab99d96c922701d3e61626f7f0f4fa5a30fd30aef1e5bbe67,"£370,000",6 Sep 2001
"Flat 57, Walpole House, 126, Westminster Bridge Road, London, Greater London SE1 7UN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630604?s=cb5efd59e4105bcab99d96c922701d3e61626f7f0f4fa5a30fd30aef1e5bbe67,"£300,000",25 Aug 1998
"Flat 95, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21245242?s=4331d487e67bd49145ea4c813c299b6a1e0176a28a3d160c9a9c73cec0e3b7cc,"£975,000",16 Jun 2023
"Flat 41, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507919?s=bd51dfd2c639485c08e5842b2852d17a890123974647f0a8480b28301bcfa73c,"£762,000",16 Jun 2023
"Flat 21, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507916?s=c848a87f84399118bc633f9302ccaab82d6c0307a66fed3c0bc72cf89b50a09d,"£1,015,000",16 Jun 2023
"10e, Trinity Church Square, London, Greater London SE1 4HU",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911163?s=a2bf7ca6acd710500aa967c19e923436bad969948c6fab9997cf6f4a795d5b01,"£670,000",15 Jun 2023
"10e, Trinity Church Square, London, Greater London SE1 4HU",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911163?s=a2bf7ca6acd710500aa967c19e923436bad969948c6fab9997cf6f4a795d5b01,"£160,000",22 Apr 1999
"Flat 88, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507913?s=d3b83184eb6831da5450b6cb9979285b7772eed936df4a25e520d5608a231bc1,"£810,000",14 Jun 2023
"Flat 57, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507910?s=d00557df01b863b792d6b0cc6f526e256c9ba67b86e2527773cb2e87804aa7e5,"£1,041,000",13 Jun 2023
"45, Leathermarket Court, London, Greater London SE1 3HS",FLAT,3,https://media.rightmove.co.uk/dir/59k/58945/131312339/58945_102770008940_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-131312339-93911103?s=5345db3ab758d6da5662d0af96d18cee8d71b50b48e133ca507c7766d0da4d00,"£900,000",13 Jun 2023
"45, Leathermarket Court, London, Greater London SE1 3HS",FLAT,3,https://media.rightmove.co.uk/dir/59k/58945/131312339/58945_102770008940_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-131312339-93911103?s=5345db3ab758d6da5662d0af96d18cee8d71b50b48e133ca507c7766d0da4d00,"£505,000",6 Aug 2007
"45, Leathermarket Court, London, Greater London SE1 3HS",FLAT,3,https://media.rightmove.co.uk/dir/59k/58945/131312339/58945_102770008940_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-131312339-93911103?s=5345db3ab758d6da5662d0af96d18cee8d71b50b48e133ca507c7766d0da4d00,"£110,000",4 Sep 1995
"Flat 18, Davies House, 1, Brigade Mews, London, Greater London SE1 0GG",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21245224?s=bc1ecfea79ffa961c876ba4e3677acf8f7e1ba03353d3ed53369c5a4457ef944,"£640,000",12 Jun 2023
"Flat 90, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507907?s=3b85d2f0fb10f1f4880870ec931618d7a98f9ae5c44d0fbfc4d2421a8d2f9aed,"£1,667,500",9 Jun 2023
"Flat 8, Tavern Court, 95, New Kent Road, London, Greater London SE1 6RY",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911223?s=2e9fe0610b9c5dc13241f66257dc210c4d79cfef3512d22d08e83c6ee2c661ba,"£465,000",9 Jun 2023
"Flat 62, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507901?s=babb9813deb7118f36ed2f8f95e5c8c9c4e80e5a39b2156b985de9efecdebbe5,"£763,200",8 Jun 2023
"Flat 61, Errington House, 4, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507904?s=5ae175bcb4bafc9eb04c135fe2efca1a6dc6727925a766fd6e65ffd70b6ab1cf,"£770,000",8 Jun 2023
"Flat 59, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507898?s=daf6e6aadea6b46c21cc9465881c92594f7addab9d747cbab2c7e89e0a830f86,"£930,000",6 Jun 2023
"Flat 89, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507895?s=8edc9020d62b7fc8449f25ec3b0790755dc4390ddde46fcecc5c5d21d593c68d,"£796,500",2 Jun 2023
"Flat 201, North Block 1c, Belvedere Road, London, Greater London SE1 7GF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291579?s=3c722e4f9cea6e6fd8d67c3f5633d28ce29763bea41a045ac79c83e323034f06,"£550,000",2 Jun 2023
"Flat 201, North Block 1c, Belvedere Road, London, Greater London SE1 7GF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291579?s=3c722e4f9cea6e6fd8d67c3f5633d28ce29763bea41a045ac79c83e323034f06,"£635,000",23 Dec 2014
"Flat 201, North Block 1c, Belvedere Road, London, Greater London SE1 7GF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291579?s=3c722e4f9cea6e6fd8d67c3f5633d28ce29763bea41a045ac79c83e323034f06,"£315,000",6 Nov 2006
"Flat 201, North Block 1c, Belvedere Road, London, Greater London SE1 7GF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291579?s=3c722e4f9cea6e6fd8d67c3f5633d28ce29763bea41a045ac79c83e323034f06,"£160,000",17 Apr 1997
"Apartment 2203, 55, Upper Ground, London, Greater London SE1 9RB",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911346?s=a63434a200cf7689b31e8c18712e7555a58978794dd57920c06e4777b6f9ed72,"£2,125,000",2 Jun 2023
"Apartment 2203, 55, Upper Ground, London, Greater London SE1 9RB",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911346?s=a63434a200cf7689b31e8c18712e7555a58978794dd57920c06e4777b6f9ed72,"£2,400,000",28 Nov 2018
"Flat 37, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507892?s=63ca9cf7e96a5fb79cc0c7e0ab3298d506f79f72f67bf2946ab4f89067fb9503,"£736,250",2 Jun 2023
"12, Whittlesey Street, London, Greater London SE1 8SZ",TERRACED,3,https://media.rightmove.co.uk/dir/72k/71137/124162730/71137_31585069_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-124162730-93911325?s=f028888bd1c406b598ba6bd90153a72b4dfd207e1833570e581752bd2e5d7e04,"£1,815,000",1 Jun 2023
"Flat 22, Falcon Point, Hopton Street, London, Greater London SE1 9JW",FLAT,2,https://media.rightmove.co.uk/dir/205k/204362/125543585/204362_266238_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-125543585-93911340?s=70bfda9c4bea76fa700c4ade3167b673a439eab814319b7fc525bf44a5cc6c6d,"£765,500",31 May 2023
"Flat 3, 94, Webber Street, London, Greater London SE1 0QN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911058?s=0db17ddff0ec657855da590f3840fcb7826aee83589b37b380bbd3e82ab21f2f,"£390,000",30 May 2023
"Flat 3, 94, Webber Street, London, Greater London SE1 0QN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911058?s=0db17ddff0ec657855da590f3840fcb7826aee83589b37b380bbd3e82ab21f2f,"£200,000",2 Apr 2004
"Flat 1105, Block C, 70, Holland Street, London, Greater London SE1 9NX",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630631?s=823c67fc6e4d7bbee5306ac7758a3fc3e2c731c6e28f39c6afafdc9ffc0df08e,"£1,925,000",30 May 2023
"Flat 22, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507886?s=b2c1516f145d16922dd9eb99c190a740696a1ee96789d71dc8a85d663053d116,"£625,650",26 May 2023
"Flat 2, 5 Calverts Building, 52, Borough High Street, London, Greater London SE1 1XN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-94443177?s=2da837758d8733c649a13a0f128146df1ef037088e77eb266b4154d998369c21,"£1,300,000",26 May 2023
"Apartment 9, Devon House, 1, Maidstone Buildings Mews, London, Greater London SE1 1GE",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911070?s=9dd15d6d0bb1e64ba91724620f27473182b94a73690e817d7679623a18cc6c04,"£1,250,000",26 May 2023
"Apartment 9, Devon House, 1, Maidstone Buildings Mews, London, Greater London SE1 1GE",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911070?s=9dd15d6d0bb1e64ba91724620f27473182b94a73690e817d7679623a18cc6c04,"£435,000",17 Apr 2002
"Apartment 9, Devon House, 1, Maidstone Buildings Mews, London, Greater London SE1 1GE",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911070?s=9dd15d6d0bb1e64ba91724620f27473182b94a73690e817d7679623a18cc6c04,"£203,000",3 May 2000
"55, Whites Grounds Estate, London, Greater London SE1 3JZ",FLAT,2,https://media.rightmove.co.uk/dir/199k/198539/128508614/198539_31904750_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-128508614-93911106?s=7b1f9a38262ef1ddeb03193836071c5fa499b148ab1b3e37e8a25471705f16d3,"£448,180",26 May 2023
"55, Whites Grounds Estate, London, Greater London SE1 3JZ",FLAT,2,https://media.rightmove.co.uk/dir/199k/198539/128508614/198539_31904750_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-128508614-93911106?s=7b1f9a38262ef1ddeb03193836071c5fa499b148ab1b3e37e8a25471705f16d3,"£256,400",5 Feb 2010
"55, Whites Grounds Estate, London, Greater London SE1 3JZ",FLAT,2,https://media.rightmove.co.uk/dir/199k/198539/128508614/198539_31904750_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-128508614-93911106?s=7b1f9a38262ef1ddeb03193836071c5fa499b148ab1b3e37e8a25471705f16d3,"£134,000",29 Nov 2001
"Flat 22, Telford House, Tiverton Street, London, Greater London SE1 6NY",FLAT,1,https://media.rightmove.co.uk/dir/147k/146165/62274545/146165_5_IMG_00_0000_max_135x100.JPG,https://www.rightmove.co.uk/house-prices/details/england-62274545-93911217?s=107e9e749c77b48308b345eba2568ae2bfdfb77f8ce2d176e28d130278b36653,"£300,000",26 May 2023
"Flat 22, Telford House, Tiverton Street, London, Greater London SE1 6NY",FLAT,1,https://media.rightmove.co.uk/dir/147k/146165/62274545/146165_5_IMG_00_0000_max_135x100.JPG,https://www.rightmove.co.uk/house-prices/details/england-62274545-93911217?s=107e9e749c77b48308b345eba2568ae2bfdfb77f8ce2d176e28d130278b36653,"£177,000",21 Sep 2007
"Flat 22, Telford House, Tiverton Street, London, Greater London SE1 6NY",FLAT,1,https://media.rightmove.co.uk/dir/147k/146165/62274545/146165_5_IMG_00_0000_max_135x100.JPG,https://www.rightmove.co.uk/house-prices/details/england-62274545-93911217?s=107e9e749c77b48308b345eba2568ae2bfdfb77f8ce2d176e28d130278b36653,"£120,000",26 Jul 2002
"Flat 307, Whitehouse Apartments, 9, Belvedere Road, London, Greater London SE1 8YS",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291621?s=6136a588b8aadc2263ade8661ee96fe6c663f75b1577f0d4741094ab3f7050fc,"£665,000",26 May 2023
"Flat 307, Whitehouse Apartments, 9, Belvedere Road, London, Greater London SE1 8YS",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291621?s=6136a588b8aadc2263ade8661ee96fe6c663f75b1577f0d4741094ab3f7050fc,"£585,000",17 May 2007
"Flat 307, Whitehouse Apartments, 9, Belvedere Road, London, Greater London SE1 8YS",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19291621?s=6136a588b8aadc2263ade8661ee96fe6c663f75b1577f0d4741094ab3f7050fc,"£181,000",9 Dec 1997
"Flat 30, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507889?s=da6ae112ae6a91d53c96fc893784186ecd2f57766068cb0f1c421f68dc22d397,"£900,000",26 May 2023
"Flat 15, Albury House, Boyfield Street, London, Greater London SE1 0SB",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630421?s=b15d3f9a50b2b089ac1e15cea9d057d0ba6e32ecabfe2bcb65338fd683774a97,"£435,000",26 May 2023
"Flat 87, Errington House, 4, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-19746544?s=a2ce4aa6e9c76a6fa3658be2355c5771dde28091693c8a50a3e54108b1d8fcef,"£836,550",26 May 2023
"Flat 9, Wrotham House, Law Street, London, Greater London SE1 4XG",FLAT,3,https://media.rightmove.co.uk/dir/244k/243608/125145974/243608_HSS236199_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-125145974-18873601?s=147c99d49f53a8c76e037f8c272ab83f90dcf9fe4aad3d291b057687f202c063,"£500,000",26 May 2023
"Flat 9, Wrotham House, Law Street, London, Greater London SE1 4XG",FLAT,3,https://media.rightmove.co.uk/dir/244k/243608/125145974/243608_HSS236199_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-125145974-18873601?s=147c99d49f53a8c76e037f8c272ab83f90dcf9fe4aad3d291b057687f202c063,"£425,000",2 Oct 2015
"1002, 30, Casson Square, London, Greater London SE1 7GY",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630583?s=4949ea8fc24034c5409a0f3b53dbad48acd14e809693054b06edd4d05b956f3a,"£1,150,000",25 May 2023
"Apartment 2206, 251, Southwark Bridge Road, London, Greater London SE1 6FN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630529?s=03ffa1fe4a533afe0d6393aaee3cd7043ee6cf97dc4e5409d4b2447d67d852cd,"£980,000",25 May 2023
"Apartment 504, 30, Casson Square, London, Greater London SE1 7GY",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911271?s=ea706f81b9a5366e2491ff8ce218eed97eed433197d0df21536ef1f915616522,"£1,450,000",24 May 2023
"Apartment 504, 30, Casson Square, London, Greater London SE1 7GY",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911271?s=ea706f81b9a5366e2491ff8ce218eed97eed433197d0df21536ef1f915616522,"£1,296,000",28 Jan 2020
"Flat 10, Evans Granary Apartments, 38, Stoney Street, London, Greater London SE1 9LB",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-94138668?s=e8db5afb30b7490374b65c77641a7806ebcee473cd6262a1d42b42ceb3ffe20b,"£610,000",23 May 2023
"Flat 10, Evans Granary Apartments, 38, Stoney Street, London, Greater London SE1 9LB",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-94138668?s=e8db5afb30b7490374b65c77641a7806ebcee473cd6262a1d42b42ceb3ffe20b,"£425,000",22 Sep 2009
"Flat 76, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507883?s=dbe5530a9b8bd9f1197da1866be3c97f4646a1412eabb667cc9ce11928af2716,"£821,000",23 May 2023
"Flat 433, Whitehouse Apartments, 9, Belvedere Road, London, Greater London SE1 8YS",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630616?s=d0294b706e865a52f90fae2d6ac121325bdae911d93e41975905c177ad0673e4,"£450,000",22 May 2023
"Flat 433, Whitehouse Apartments, 9, Belvedere Road, London, Greater London SE1 8YS",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630616?s=d0294b706e865a52f90fae2d6ac121325bdae911d93e41975905c177ad0673e4,"£250,000",7 Jun 2005
"Flat 433, Whitehouse Apartments, 9, Belvedere Road, London, Greater London SE1 8YS",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-18630616?s=d0294b706e865a52f90fae2d6ac121325bdae911d93e41975905c177ad0673e4,"£147,000",13 Aug 1998
"8, Boulevard Apartments, 33, Ufford Street, London, Greater London SE1 8FF",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-94443426?s=4f797708374bc7de82143b6aa91d4116f9737e4855ab924ef36d1e932e09b9cf,"£935,000",22 May 2023
"23, Sawyer Street, London, Greater London SE1 0EQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21245215?s=49ad7716c517f0dd9a92a651167a2379d03fcca912632c1a95e49d60a19a5a7b,"£1,180,000",19 May 2023
"Flat 92, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507880?s=9b22c19a7f6a30d02956aef1c4b036aabea90e8ad066e8b200944e293c50bb8a,"£830,400",19 May 2023
"50a, Great Dover Street, London, Greater London SE1 4YG",SEMI_DETACHED,4,https://media.rightmove.co.uk/dir/72k/71137/128979611/71137_31939966_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-128979611-21245374?s=e1c2d1c8fd175ea69549a1aa1ebf77aa8643584445cdbf34a437c90aaa5e8a6b,"£910,000",19 May 2023
"Apartment 2910, 251, Southwark Bridge Road, London, Greater London SE1 6FP",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93911214?s=115ab94bf96212dcf04d030527d64566d14fb8e560f1006025a59df9a00d1735,"£1,030,000",19 May 2023
"Flat 75, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507877?s=4dd0457c521ab9d578cdc7094eb6b9aff5d914271e90d44d50968f23f16da64e,"£1,050,000",19 May 2023
"Flat 63, Errington House, Brigade Mews, London, Greater London SE1 0GN",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21507874?s=6e44bd743730d24a2adda7752630cc977575ebfc23310badf79a093423c3e27d,"£785,000",18 May 2023
"33, Sandringham House, Earls Way, London, Greater London SE1 2QX",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-93682944?s=2038b15c967b3516633fa27bb3ff325d1870344f3df03acbf1a0d7914f3d9628,"£835,000",15 May 2023
